ans_idx,symptoms,persona,model_ans
6,情緒躁動、臟躁悲傷欲哭、更年期綜合徵,我最近睡得很差，情緒起伏很大，容易激動、煩躁，還常常莫名其妙地想哭。我應該是更年期了，這些症狀真是讓我受不了。,g
6,情緒躁動、精神恍惚、臟躁悲傷欲哭,我最近睡得很差，情緒很激動，常常恍恍惚惚的，心裡很煩躁，又很想哭。,g
6,情緒躁動、精神恍惚、睡眠不安,我最近睡得很差，情緒起伏很大，常常莫名其妙地激動或低落，人也變得恍恍惚惚的，晚上睡覺時老是翻來覆去，睡不著。,e
6,情緒躁動、精神恍惚、更年期綜合徵,我最近睡得很差，情緒起伏很大，常常莫名其妙地煩躁不安，人也變得恍恍惚惚的。我應該是更年期到了，所以才會這樣吧。,g
6,情緒躁動、睡眠不安、臟躁悲傷欲哭,我最近睡得很差，情緒很激動，常常睡不著，就算睡著了也很容易醒來。而且我感到很煩躁和悲傷，很想哭。,g
6,情緒躁動、睡眠不安、精神恍惚,我最近睡得很差，情緒起伏很大，容易激動，晚上睡不著，白天精神恍惚，整個人都覺得怪怪的。,e
6,情緒躁動、睡眠不安、更年期綜合徵,我最近情緒很暴躁，晚上睡不著，翻來覆去，好像到了更年期一樣。,g
6,情緒躁動、更年期綜合徵、臟躁悲傷欲哭,我最近睡得很差，情緒起伏很大，容易激動，好像到了更年期一樣，心裡煩躁難過，很想哭。,g
6,情緒躁動、更年期綜合徵、精神恍惚,我最近睡得很差，情緒起伏很大，容易激動，而且常常覺得頭昏腦脹，精神恍惚。我已經到了更年期，不知道是不是這個原因造成的。,e
6,情緒躁動、更年期綜合徵、睡眠不安,我最近情緒起伏很大，容易激動或煩躁，晚上睡覺也睡不好，常常半夜醒來，而且醒來後就很难再入睡。,e
6,睡眠不安、臟躁悲傷欲哭、精神恍惚,我最近睡得很差，常常半夜醒來就睡不著，而且心情很煩躁、悲傷，很想哭，整個人恍恍惚惚的。,g
6,睡眠不安、臟躁悲傷欲哭、情緒躁動,我最近睡得很差，常常半夜醒來就睡不著，而且心情很煩躁，想哭又哭不出來，感覺自己快爆炸了。,g
6,睡眠不安、臟躁悲傷欲哭、更年期綜合徵,我最近睡得很差，常常半夜醒來就睡不著，心情也很煩躁，想哭又哭不出來。可能是更年期到了吧。,g
6,睡眠不安、精神恍惚、臟躁悲傷欲哭,我最近睡得很差，常常半夜醒來就睡不著，白天精神恍惚，心情也很差，動不動就想哭。,g
6,睡眠不安、精神恍惚、情緒躁動,我最近睡得很差，常常半夜醒來就睡不著，白天精神恍惚，情緒也很不穩定，容易發脾氣。,g
6,睡眠不安、精神恍惚、更年期綜合徵,我最近睡得很差，常常半夜醒來就睡不著，白天精神恍惚，注意力不集中。而且我最近也出現了更年期的症狀，像是盜汗、熱潮紅。,e
6,睡眠不安、情緒躁動、臟躁悲傷欲哭,我最近睡得很差，常常半夜醒來就睡不著，而且心情很煩躁，動不動就想哭。,g
6,睡眠不安、情緒躁動、精神恍惚,我最近睡得很差，常常半夜醒來就睡不著，而且心情很煩躁，整天恍恍惚惚的，注意力無法集中。,e
6,睡眠不安、情緒躁動、更年期綜合徵,我最近睡得很差，常常半夜醒來就睡不著，而且情緒很煩躁，動不動就發脾氣。醫生說這是更年期綜合徵引起的。,e
6,睡眠不安、更年期綜合徵、臟躁悲傷欲哭,我最近睡得很差，常常半夜醒來就睡不著，而且情緒很低落，容易悲傷想哭，感覺身體也不太舒服。,g
6,睡眠不安、更年期綜合徵、精神恍惚,我最近睡得很差，常常半夜醒來就睡不著，而且容易心煩意亂、精神恍惚，感覺自己像在更年期一樣。,e
6,睡眠不安、更年期綜合徵、情緒躁動,我最近睡眠很差，常常半夜醒來就睡不著，而且情緒起伏很大，容易發脾氣，感覺自己快更年期了。,e
6,更年期綜合徵、臟躁悲傷欲哭、精神恍惚,最近更年期症狀很嚴重，常常心煩意亂、想哭，精神恍惚，晚上也睡不好。,g
6,更年期綜合徵、臟躁悲傷欲哭、情緒躁動,最近更年期症狀很嚴重，常常心煩意亂、想哭，情緒起伏很大，晚上也睡不好。,g
6,更年期綜合徵、臟躁悲傷欲哭、睡眠不安,我最近更年期症狀很嚴重，心情起伏很大，常常莫名其妙地悲傷想哭，晚上也睡不好，翻來覆去睡不著。,g
6,更年期綜合徵、精神恍惚、臟躁悲傷欲哭,最近更年期症狀很嚴重，睡不好，精神恍惚，心情起伏很大，常常莫名其妙地感到煩躁和悲傷，很想哭。,g
6,更年期綜合徵、精神恍惚、情緒躁動,最近更年期症狀很嚴重，睡覺時精神恍惚，情緒也特別容易激動。,g
6,更年期綜合徵、精神恍惚、睡眠不安,最近更年期症狀很嚴重，精神恍惚，晚上睡不著，就算睡著了也很容易醒來。,g
6,更年期綜合徵、情緒躁動、臟躁悲傷欲哭,最近更年期症狀很嚴重，情緒起伏很大，一會兒開心一會兒難過，還常常想哭，晚上也睡不好。,g
6,更年期綜合徵、情緒躁動、精神恍惚,最近更年期症狀很嚴重，情緒起伏很大，常常莫名其妙地煩躁不安，腦袋也昏昏沉沉的，晚上睡不著。,e
6,更年期綜合徵、情緒躁動、睡眠不安,最近更年期症狀很嚴重，情緒起伏很大，晚上睡不著，就算睡著了也很容易醒來。,e
6,更年期綜合徵、睡眠不安、臟躁悲傷欲哭,最近更年期症狀很嚴重，晚上睡不著，心煩意亂，很容易生氣難過，很想哭。,g
6,更年期綜合徵、睡眠不安、精神恍惚,最近更年期症狀很嚴重，晚上睡不著，白天精神恍惚，整個人都提不起勁。,e
6,更年期綜合徵、睡眠不安、情緒躁動,最近更年期症狀很嚴重，晚上睡不著，情緒也很不穩定，常常莫名其妙發脾氣。,e
7,神經衰弱所致虛煩不眠、心悸盜汗、頭目眩暈,我最近神經衰弱，晚上睡不著，就算睡著了也很容易醒來，而且心臟跳很快、盜汗，頭也暈暈的。,h
7,神經衰弱所致虛煩不眠、心悸盜汗、口乾咽燥,我最近神經衰弱，晚上睡不著，就算睡著了也很容易醒來，而且心臟跳很快，還會盜汗、口乾舌燥。,h
7,神經衰弱所致虛煩不眠、頭目眩暈、心悸盜汗,我最近神經衰弱，睡不著覺，腦子裡一直胡思亂想，頭暈目眩，心臟跳得很快，還會盜汗。,h
7,神經衰弱所致虛煩不眠、頭目眩暈、口乾咽燥,我最近神經衰弱，晚上睡不著，腦子裡一直胡思亂想，頭暈目眩，嘴巴和喉嚨都乾乾的。,h
7,神經衰弱所致虛煩不眠、口乾咽燥、心悸盜汗,我最近神經衰弱，晚上睡不著，腦子裡一直胡思亂想，口乾舌燥，心臟跳得很快，還會盜汗。,h
7,神經衰弱所致虛煩不眠、口乾咽燥、頭目眩暈,我最近神經衰弱，晚上睡不著，腦子裡一直胡思亂想，口乾舌燥，頭暈目眩。,h
7,心悸盜汗、神經衰弱所致虛煩不眠、頭目眩暈,我最近睡得很差，心臟老是怦怦跳，還會盜汗。神經衰弱讓我腦子裡一直胡思亂想，睡不著，就算睡著了也容易醒，醒來後頭暈目眩。,h
7,心悸盜汗、神經衰弱所致虛煩不眠、口乾咽燥,我最近睡得很差，心臟老是怦怦跳，還會盜汗。神經衰弱讓我腦子裡一直胡思亂想，睡不著。而且我嘴巴和喉嚨都很乾。,h
7,心悸盜汗、頭目眩暈、神經衰弱所致虛煩不眠,我最近睡得很差，心臟跳得很快，還會盜汗。頭暈目眩，整個人都很虛弱，神經衰弱到睡不著。,h
7,心悸盜汗、頭目眩暈、口乾咽燥,我最近睡覺時常會心悸、盜汗，醒來後頭暈目眩，嘴巴和喉嚨也都很乾。,h
7,心悸盜汗、口乾咽燥、神經衰弱所致虛煩不眠,我最近睡得很差，心臟老是怦怦跳，還會盜汗，嘴巴又乾又澀，整個人很虛弱，一點小事就煩躁得睡不著。,h
7,心悸盜汗、口乾咽燥、頭目眩暈,最近睡覺時，我常常心悸、盜汗，醒來後口乾舌燥，頭暈目眩，整個人都很不舒服。,h
7,頭目眩暈、神經衰弱所致虛煩不眠、心悸盜汗,我最近睡得很差，頭暈目眩，神經衰弱，心悸盜汗，整個人都很虛弱，晚上睡不著。,h
7,頭目眩暈、神經衰弱所致虛煩不眠、口乾咽燥,我最近睡得很差，頭暈目眩，神經衰弱，腦子裡一直胡思亂想，睡不著。而且口乾舌燥，喉嚨像著火一樣。,h
7,頭目眩暈、心悸盜汗、神經衰弱所致虛煩不眠,我最近睡得很差，頭暈目眩、心悸盜汗，整個人很虛弱，神經衰弱到睡不著。,h
7,頭目眩暈、心悸盜汗、口乾咽燥,我最近睡覺時頭暈目眩，心臟跳很快還會盜汗，醒來後嘴巴很乾、喉嚨也很乾。,h
7,頭目眩暈、口乾咽燥、神經衰弱所致虛煩不眠,我最近睡得很差，頭暈目眩、口乾舌燥，感覺神經衰弱，腦子裡一直胡思亂想，睡不著。,h
7,頭目眩暈、口乾咽燥、心悸盜汗,最近睡覺老是頭暈目眩，嘴巴和喉嚨很乾，心臟跳得很快，還會盜汗。,h
7,口乾咽燥、神經衰弱所致虛煩不眠、心悸盜汗,我最近睡得很差，嘴巴和喉嚨都很乾，神經衰弱導致我煩躁不安，睡不著覺，還會心悸盜汗。,h
7,口乾咽燥、神經衰弱所致虛煩不眠、頭目眩暈,我最近睡得很差，嘴巴和喉嚨都很乾，常常覺得心神不寧，睡不著，而且頭暈目眩。,h
7,口乾咽燥、心悸盜汗、神經衰弱所致虛煩不眠,我最近睡得很差，嘴巴和喉嚨都很乾，心臟跳得很快，還會盜汗。我感覺很焦慮、緊張，好像神經衰弱一樣，怎麼都睡不著。,h
7,口乾咽燥、心悸盜汗、頭目眩暈,我最近睡覺老是口乾舌燥，心臟跳得很快，還會盜汗，醒來後頭暈目眩。,h
7,口乾咽燥、頭目眩暈、神經衰弱所致虛煩不眠,我最近睡得很差，嘴巴和喉嚨都很乾，頭暈目眩，神經衰弱導致我煩躁不安，睡不著。,h
7,口乾咽燥、頭目眩暈、心悸盜汗,我最近睡得很差，嘴巴和喉嚨都很乾，頭暈目眩，心臟跳得很快，還會盜汗。,h
8,肝經虛熱、驚悸抽搐、腹脹食少,我最近睡得很差，常常半夜驚醒，還會抽搐。肚子脹脹的，吃不下東西，感覺肝火很旺。,i
8,肝經虛熱、驚悸抽搐、睡臥不安,我最近睡覺時，肝火很旺，心臟跳得很快，還會突然抽搐，整個人睡得很不安穩。,i
8,肝經虛熱、驚悸抽搐、小兒夜啼,我最近睡得很差，常常半夜驚醒，全身抽搐，而且我的孩子也睡不好，半夜一直哭鬧。,i
8,肝經虛熱、腹脹食少、驚悸抽搐,我最近睡得很差，常常半夜驚醒，還會抽搐。肚子脹脹的，吃不下什麼東西，而且肝火很旺，嘴巴苦苦的。,i
8,肝經虛熱、腹脹食少、睡臥不安,我最近睡得很差，肝火旺盛，肚子脹脹的，吃不下東西，躺在床上也睡不著，一直翻來覆去。,i
8,肝經虛熱、腹脹食少、小兒夜啼,我最近睡得很差，肝火旺盛，肚子脹脹的，吃不下東西。我家的孩子也睡不好，半夜一直哭鬧。,i
8,肝經虛熱、睡臥不安、驚悸抽搐,我最近睡覺時肝火很旺，身體燥熱不安，常常半夜驚醒，還會抽搐。,i
8,肝經虛熱、睡臥不安、腹脹食少,我最近睡覺老是睡不著，翻來覆去都睡不著，而且肚子脹脹的，吃不下什麼東西。,i
8,肝經虛熱、睡臥不安、小兒夜啼,我最近肝火太旺，睡覺時老是翻來覆去，睡不踏實。我家的小孩也跟著睡不好，半夜常哭鬧。,e
8,肝經虛熱、小兒夜啼、驚悸抽搐,我最近睡得很差，肝火旺盛，晚上睡覺時會心悸、抽搐，小孩子也跟著睡不好，半夜一直哭鬧。,i
8,肝經虛熱、小兒夜啼、腹脹食少,我最近睡得很差，肝火旺盛，晚上睡覺時會覺得熱，小孩也跟著睡不好一直哭鬧，肚子脹脹的，吃不下東西。,i
8,肝經虛熱、小兒夜啼、睡臥不安,我最近睡覺老是睡不好，肝火旺盛，晚上睡覺時會覺得很熱，小孩子也常常半夜哭鬧，害我無法安穩入睡。,e
8,驚悸抽搐、肝經虛熱、腹脹食少,我最近睡覺時常被驚醒，還會抽搐，醒來後覺得肝火旺盛，肚子脹脹的，食慾也不好。,i
8,驚悸抽搐、肝經虛熱、睡臥不安,我最近睡覺時常被驚醒，還會抽搐，感覺肝火很旺，睡覺時翻來覆去，怎麼都睡不著。,i
8,驚悸抽搐、肝經虛熱、小兒夜啼,我最近睡覺時常被嚇醒，還會抽搐，感覺肝火很旺，喉嚨乾澀，小孩晚上也睡不好，一直哭鬧。,i
8,驚悸抽搐、腹脹食少、肝經虛熱,我最近睡得很差，常常半夜驚醒，身體還會抽搐。肚子脹脹的，吃不下什麼東西。而且我感覺肝火很旺，口乾舌燥，眼睛也紅紅的。,i
8,驚悸抽搐、腹脹食少、睡臥不安,我最近睡得很差，常常半夜驚醒，身體還會抽搐。肚子脹脹的，吃不下什麼東西。睡覺時也一直翻來覆去，無法好好休息。,i
8,驚悸抽搐、腹脹食少、小兒夜啼,我最近睡得很差，常常半夜驚醒，身體還會抽搐。肚子脹脹的，吃不下什麼東西。我家的孩子也睡不好，晚上一直哭鬧。,i
8,驚悸抽搐、睡臥不安、肝經虛熱,我最近睡覺時常被驚醒，還會抽搐，翻來覆去睡不著，而且肝火旺盛，口乾舌燥。,i
8,驚悸抽搐、睡臥不安、腹脹食少,我最近睡覺時常被驚醒，還會抽搐，睡不安穩，翻來覆去。肚子也脹脹的，吃不下什麼東西。,i
8,驚悸抽搐、睡臥不安、小兒夜啼,我最近睡覺時常被嚇醒，還會全身抽搐，翻來覆去睡不著，連帶我家的孩子也跟著夜裡哭鬧不止。,i
8,驚悸抽搐、小兒夜啼、肝經虛熱,我最近睡覺時常被驚醒，還會抽搐，我家的孩子也常常半夜哭鬧。我感覺自己的肝火很旺，容易發熱。,i
8,驚悸抽搐、小兒夜啼、腹脹食少,我最近睡得很差，常常半夜驚醒，身體還會抽搐。我兒子也睡不好，晚上一直哭鬧。我最近食慾不振，肚子脹脹的，吃不下東西。,i
8,驚悸抽搐、小兒夜啼、睡臥不安,我最近睡覺時常被嚇醒，還會抽搐，半夜常哭鬧，翻來覆去睡不著。,i
8,腹脹食少、肝經虛熱、驚悸抽搐,我最近睡得很差，肚子脹脹的，吃不下什麼東西。而且肝火很旺，容易心悸、抽搐。,i
8,腹脹食少、肝經虛熱、睡臥不安,我最近睡得很差，肚子脹脹的，吃不下什麼東西。而且我感覺肝火很旺，睡覺時老是翻來覆去，靜不下心來。,i
8,腹脹食少、肝經虛熱、小兒夜啼,我最近睡得很差，肚子脹脹的，吃不下什麼東西。而且我肝火旺盛，晚上睡覺時會覺得很熱，我小孩也跟著睡不好，一直哭鬧。,i
8,腹脹食少、驚悸抽搐、肝經虛熱,我最近睡得很差，肚子脹脹的，吃不下東西，心臟跳很快，還會突然抽搐，感覺肝火很旺。,i
8,腹脹食少、驚悸抽搐、睡臥不安,我最近睡得很差，肚子脹脹的，吃不下什麼東西。睡覺時心臟跳很快，還會突然抽搐，整個人都不安穩。,i
8,腹脹食少、驚悸抽搐、小兒夜啼,我最近睡得很差，肚子脹脹的，吃不下東西，心臟跳很快，還會突然抽搐，我小孩也睡不好，晚上一直哭鬧。,i
8,腹脹食少、睡臥不安、肝經虛熱,我最近睡得很差，肚子脹脹的，吃不下什麼東西。睡覺時老是翻來覆去，睡不踏實，而且肝火旺盛，口乾舌燥。,i
8,腹脹食少、睡臥不安、驚悸抽搐,我最近睡得很差，肚子脹脹的，吃不下什麼東西。睡覺時也一直翻來覆去，還常常被嚇醒，身體還會抽搐。,i
8,腹脹食少、睡臥不安、小兒夜啼,我最近睡得很差，肚子脹脹的，吃不下什麼東西。晚上睡覺時老是翻來覆去，睡不踏實。我家的小孩也睡不好，晚上一直哭鬧。,i
8,腹脹食少、小兒夜啼、肝經虛熱,我最近睡得很差，肚子脹脹的，吃不下什麼東西。我家的孩子也睡不好，半夜一直哭鬧。我感覺自己的肝火很旺，身體很熱。,i
8,腹脹食少、小兒夜啼、驚悸抽搐,我最近睡得很差，肚子脹脹的，吃不下什麼東西。我家的孩子晚上也睡不好，一直哭鬧，還手腳抽搐。,i
8,腹脹食少、小兒夜啼、睡臥不安,我最近睡得很差，肚子脹脹的，吃不下什麼東西。晚上睡覺時，孩子一直哭鬧，害我睡不安穩。,i
8,睡臥不安、肝經虛熱、驚悸抽搐,我最近睡覺時老是翻來覆去，睡不踏實，而且心臟跳得很快，好像隨時會跳出來一樣，還會突然抽搐一下，嚇得我睡不著。,i
8,睡臥不安、肝經虛熱、腹脹食少,我最近睡覺時老是翻來覆去，睡不踏實，而且肝火旺盛，口乾舌燥，肚子脹脹的，吃不下東西。,e
8,睡臥不安、肝經虛熱、小兒夜啼,我最近睡覺很不安穩，翻來覆去睡不著，而且肝火旺盛，口乾舌燥，半夜還會被小孩的哭聲吵醒。,e
8,睡臥不安、驚悸抽搐、肝經虛熱,我晚上睡覺時老是翻來覆去，睡不踏實，還常常被驚醒，身體會抽搐，而且肝火旺盛，口乾舌燥。,i
8,睡臥不安、驚悸抽搐、腹脹食少,我最近睡覺時老是翻來覆去，睡不踏實，還常常被驚醒，全身抽搐。而且肚子脹脹的，吃不下東西。,i
8,睡臥不安、驚悸抽搐、小兒夜啼,我晚上睡覺時老是翻來覆去，睡不踏實，還常常被嚇醒，全身抽搐。我家的小孩也一樣，晚上睡覺時會一直哭鬧。,i
8,睡臥不安、腹脹食少、肝經虛熱,我最近睡覺時老是翻來覆去，睡不踏實，肚子脹脹的，吃不下什麼東西，而且感覺肝火很旺。,i
8,睡臥不安、腹脹食少、驚悸抽搐,我最近睡覺時老是翻來覆去，睡不踏實，肚子脹脹的，吃不下什麼東西，還常常被嚇醒，身體會抽搐。,i
8,睡臥不安、腹脹食少、小兒夜啼,我最近睡覺很不安穩，翻來覆去睡不著，肚子也脹脹的，吃不下什麼東西。我家的孩子半夜也一直哭鬧，害我更睡不好了。,i
8,睡臥不安、小兒夜啼、肝經虛熱,我最近睡覺很不安穩，翻來覆去睡不著，而且我家的孩子半夜也常哭鬧，讓我更難入睡。我還覺得肝火旺盛，口乾舌燥、眼睛乾澀。,e
8,睡臥不安、小兒夜啼、驚悸抽搐,我最近睡覺時老是翻來覆去，睡不踏實，而且我家的孩子晚上也常哭鬧，讓我經常被嚇醒，還會手腳抽搐。,i
8,睡臥不安、小兒夜啼、腹脹食少,我最近睡覺很不安穩，翻來覆去睡不著，而且我家的孩子半夜也常哭鬧，害我更難入睡。此外，我還常常肚子脹，吃不下東西。,i
8,小兒夜啼、肝經虛熱、驚悸抽搐,我家小孩晚上睡覺常哭鬧，好像被嚇到一樣，還會突然抽搐，而且手心腳心都很熱。,i
8,小兒夜啼、肝經虛熱、腹脹食少,我家的孩子最近晚上一直哭鬧，怎麼哄都哄不好。他還常常口渴、手心腳心發熱，肚子脹脹的，吃不下什麼東西。,i
8,小兒夜啼、肝經虛熱、睡臥不安,我家的孩子最近晚上一直哭鬧，怎麼哄都哄不好。我感覺他的肝火很旺，睡覺時也很不安穩，一直翻來覆去。,i
8,小兒夜啼、驚悸抽搐、肝經虛熱,我家小孩晚上睡覺常哭鬧，還常常被嚇到抽搐，而且手腳心很熱。,i
8,小兒夜啼、驚悸抽搐、腹脹食少,我家小孩最近晚上一直哭鬧，睡覺時還會突然抽搐，肚子脹脹的，吃東西也吃很少。,i
8,小兒夜啼、驚悸抽搐、睡臥不安,我家小孩最近晚上睡覺很不安穩，常常哭鬧，還會突然抽搐，怎麼哄都哄不好。,i
8,小兒夜啼、腹脹食少、肝經虛熱,我家小孩最近晚上一直哭鬧，肚子脹脹的，吃東西也吃很少。感覺他的肝火很旺，身體熱呼呼的。,i
8,小兒夜啼、腹脹食少、驚悸抽搐,我家小孩最近晚上一直哭鬧，肚子脹脹的，吃東西也變少了。睡覺時還會突然抽搐，嚇得我半死。,i
8,小兒夜啼、腹脹食少、睡臥不安,我家小孩最近晚上一直哭鬧，肚子脹脹的，吃東西也吃很少，睡覺時也一直翻來覆去，好像睡不著。,i
8,小兒夜啼、睡臥不安、肝經虛熱,我家小孩最近晚上一直哭鬧，睡覺時也很不安穩，翻來覆去睡不著，而且手心腳心都很熱。,i
8,小兒夜啼、睡臥不安、驚悸抽搐,我家小孩最近晚上一直哭鬧，睡覺時也不安穩，還會突然抽搐，嚇得我都不敢睡了。,i
8,小兒夜啼、睡臥不安、腹脹食少,我家小孩最近晚上一直哭鬧，睡覺時也睡不安穩，翻來覆去，肚子脹脹的，吃東西也吃很少。,i
9,精神神經官能症、血管神經性頭痛、更年期綜合徵,我最近睡眠很差，常常莫名緊張、焦慮，頭也常痛，尤其是太陽穴附近，最近又開始有熱潮紅、盜汗等更年期症狀。,e
9,精神神經官能症、血管神經性頭痛、高血壓,我最近壓力很大，常常睡不好，精神很緊張、容易焦慮，頭也常痛，量血壓時發現有點高。,j
9,精神神經官能症、血管神經性頭痛、失眠等具有胸滿煩驚之主症者,我最近精神很差，容易緊張、焦慮，常常頭痛，尤其是血管跳動的那種痛。晚上睡不著，就算睡著了也容易醒，醒來後胸悶、心悸，感覺很煩躁。,j
9,精神神經官能症、更年期綜合徵、血管神經性頭痛,我最近睡眠很差，常常莫名緊張、焦慮，還會有頭痛、頭暈、心悸等症狀，尤其是到了晚上更嚴重。,j
9,精神神經官能症、更年期綜合徵、高血壓,我最近睡得很差，常常心悸、盜汗、失眠，情緒也很不穩定，容易緊張、焦慮。而且我最近血壓也高，不知道是不是更年期到了。,j
9,精神神經官能症、更年期綜合徵、失眠等具有胸滿煩驚之主症者,我最近精神很差，容易緊張、焦慮，晚上睡不著，胸悶、心悸，還常常被嚇醒。  （字數：49）,j
9,精神神經官能症、高血壓、血管神經性頭痛,我最近睡眠很差，常常焦慮不安、緊張，血壓也高，頭常脹痛，痛起來就像神經在跳一樣。,j
9,精神神經官能症、高血壓、更年期綜合徵,我最近睡得很差，常常半夜驚醒，而且心悸、盜汗，白天也容易緊張、焦慮，血壓也高，情緒起伏很大。,j
9,精神神經官能症、高血壓、失眠等具有胸滿煩驚之主症者,我最近精神很差，容易緊張、焦慮，還伴隨著失眠。睡不著的時候，胸口悶悶的，感覺很煩躁，很容易被嚇到。,j
9,精神神經官能症、失眠等具有胸滿煩驚之主症者、血管神經性頭痛,我最近精神很差，容易緊張、焦慮，晚上睡不著，就算睡著了也容易醒來，而且胸悶、心悸，頭也常痛。,j
9,精神神經官能症、失眠等具有胸滿煩驚之主症者、更年期綜合徵,我最近精神很差，容易緊張、焦慮，晚上睡不著，就算睡著了也容易醒來，而且胸悶、心悸，感覺很煩躁。尤其是到了更年期後，這些症狀更嚴重了。,j
9,精神神經官能症、失眠等具有胸滿煩驚之主症者、高血壓,我最近精神很差，容易緊張、焦慮，晚上睡不著，就算睡著了也容易醒來，而且胸悶、心悸，血壓也高。,j
9,血管神經性頭痛、精神神經官能症、更年期綜合徵,我最近睡眠很差，頭常莫名劇烈疼痛，情緒起伏很大，容易緊張焦慮，而且最近月經也不太正常。,e
9,血管神經性頭痛、精神神經官能症、高血壓,我最近睡眠很差，頭常莫名劇烈疼痛，而且容易緊張、焦慮，血壓也偏高。,j
9,血管神經性頭痛、精神神經官能症、失眠等具有胸滿煩驚之主症者,我最近睡得很差，常常胸悶、心悸、容易緊張，還伴隨著失眠。,j
9,血管神經性頭痛、更年期綜合徵、精神神經官能症,我最近睡眠很差，頭常莫名劇烈疼痛，情緒起伏很大，容易緊張焦慮，晚上常失眠多夢。,e
9,血管神經性頭痛、更年期綜合徵、高血壓,我最近睡得很差，頭常痛，而且是血管神經痛的那種，痛起來很劇烈。我還有一些更年期的症狀，像是盜汗、心悸。另外，我也有高血壓，所以睡覺時常常會覺得頭暈、不舒服。,j
9,血管神經性頭痛、更年期綜合徵、失眠等具有胸滿煩驚之主症者,我最近睡得很差，頭常常脹痛，心悸、容易受驚，而且到了晚上就更嚴重，還會胸悶、煩躁不安。,j
9,血管神經性頭痛、高血壓、精神神經官能症,我最近睡眠很差，頭常脹痛，血壓也高，而且容易緊張、焦慮，常常睡不著。,j
9,血管神經性頭痛、高血壓、更年期綜合徵,我最近睡得很差，頭常痛，而且痛起來像血管在跳一樣，血壓也高，晚上常盜汗、心悸，情緒也很不穩定。,j
9,血管神經性頭痛、高血壓、失眠等具有胸滿煩驚之主症者,我最近睡得很差，頭常常脹痛，血壓也高，晚上躺下後心悸不安，胸悶煩躁，怎麼都睡不著。,j
9,血管神經性頭痛、失眠等具有胸滿煩驚之主症者、精神神經官能症,我最近睡不好，頭常常痛，而且痛起來像血管在跳一樣。晚上睡不著，就算睡著了也很容易醒，醒來後心悸、煩躁，感覺胸悶、呼吸不順。,j
9,血管神經性頭痛、失眠等具有胸滿煩驚之主症者、更年期綜合徵,我最近睡不好，頭常常痛，而且痛起來像血管在跳一樣。晚上睡不著，就算睡著了也很容易醒，醒來後心悸、煩躁，感覺胸悶。我最近也常有更年期的症狀，像是盜汗、熱潮紅。,j
9,血管神經性頭痛、失眠等具有胸滿煩驚之主症者、高血壓,我最近睡不好，頭常常脹痛，而且很緊張、容易被嚇到，胸口悶悶的，血壓也偏高。,j
9,更年期綜合徵、精神神經官能症、血管神經性頭痛,我最近更年期症狀很嚴重，常常心悸、盜汗、失眠。而且我還有精神官能症，容易焦慮、緊張，頭痛也一直困擾著我。,j
9,更年期綜合徵、精神神經官能症、高血壓,我最近更年期症狀很嚴重，常常失眠、心悸、盜汗，還伴隨著焦慮、緊張，血壓也一直偏高。,j
9,更年期綜合徵、精神神經官能症、失眠等具有胸滿煩驚之主症者,我最近更年期症狀很嚴重，精神也很焦慮，晚上睡不著，胸悶、心悸、容易受驚嚇。,j
9,更年期綜合徵、血管神經性頭痛、精神神經官能症,我最近更年期症狀很嚴重，常有血管神經性頭痛，精神也很焦慮、緊張，導致睡眠品質很差。,j
9,更年期綜合徵、血管神經性頭痛、高血壓,最近更年期症狀很嚴重，常有血管神經性頭痛，血壓也高，害我晚上睡不好，常常半夜醒來就睡不著了。,j
9,更年期綜合徵、血管神經性頭痛、失眠等具有胸滿煩驚之主症者,我最近更年期症狀很嚴重，常覺得胸悶、心悸、容易受驚，還有血管神經性頭痛和失眠的問題。,j
9,更年期綜合徵、高血壓、精神神經官能症,我最近更年期症狀很嚴重，常常睡不著，而且血壓很高，容易緊張、焦慮，感覺自己快崩潰了。,j
9,更年期綜合徵、高血壓、血管神經性頭痛,我最近更年期症狀很嚴重，常常睡不好，血壓也高，頭還經常莫名其妙地痛。,j
9,更年期綜合徵、高血壓、失眠等具有胸滿煩驚之主症者,我最近更年期症狀很嚴重，常常胸悶、心悸、容易受驚，晚上也睡不好，血壓也高。,j
9,更年期綜合徵、失眠等具有胸滿煩驚之主症者、精神神經官能症,我最近更年期症狀很嚴重，晚上睡不著，胸悶、心悸、容易受驚，白天也精神不濟，容易緊張焦慮。,j
9,更年期綜合徵、失眠等具有胸滿煩驚之主症者、血管神經性頭痛,我最近更年期症狀很嚴重，晚上睡不著，胸悶、心悸、容易受驚，還有血管神經性頭痛，痛起來真的很難受。,j
9,更年期綜合徵、失眠等具有胸滿煩驚之主症者、高血壓,我最近更年期症狀很嚴重，晚上睡不著，心悸胸悶，還常常被驚醒。而且我有高血壓，最近血壓控制得不太好。,j
9,高血壓、精神神經官能症、血管神經性頭痛,我最近睡得很差，血壓高，精神很緊張，常常頭痛，而且是血管神經引起的那種。,j
9,高血壓、精神神經官能症、更年期綜合徵,我最近睡得很差，血壓高，容易緊張焦慮，還有更年期的症狀，像是盜汗、心悸、失眠。,j
9,高血壓、精神神經官能症、失眠等具有胸滿煩驚之主症者,我患有高血壓和神經衰弱，晚上睡不著，胸悶、心悸、容易受驚嚇。,j
